rank	degree	gene	p-value
3518	67	MAFK	0.029411764705882353
3519	67	SNAPC2	0.029411764705882353
3520	67	ACTA1	0.029411764705882353
3521	67	SNAPC5	0.029411764705882353
3522	67	SNAPC4	0.029411764705882353
3523	67	CCT8	0.029411764705882353
3524	66	GALNT1	0.029850746268656716
3525	66	PBRM1	0.029850746268656716
3526	66	OR51A2	0.029850746268656716
3527	66	OR9K2	0.029850746268656716
3528	66	UBR5	0.029850746268656716
3529	66	OR4Q3	0.029850746268656716
3530	66	VAC14	0.029850746268656716
3531	66	OR7G2	0.029850746268656716
3532	66	OR2M3	0.029850746268656716
3533	66	OR5P2	0.029850746268656716
3534	66	TRIP6	0.029850746268656716
3535	66	EGLN3	0.029850746268656716
3536	66	ATXN3L	0.029850746268656716
3537	66	KDM3A	0.029850746268656716
3538	66	OR2A25	0.029850746268656716
3539	66	OR4N2	0.029850746268656716
3540	66	SIRT2	0.029850746268656716
3541	66	KCNA5	0.029850746268656716
3542	66	ADAM22	0.029850746268656716
3543	66	VPS72	0.029850746268656716
3544	66	SH3GLB1	0.029850746268656716
3545	66	OR5M9	0.029850746268656716
3546	66	VPS11	0.029850746268656716
3547	66	HNRNPH3	0.029850746268656716
3548	66	AICDA	0.029850746268656716
3549	66	OR4D6	0.029850746268656716
3550	66	ADH1C	0.029850746268656716
3551	66	SETD2	0.029850746268656716
3552	66	PLA2G4E	0.029850746268656716
3553	66	UNC13B	0.029850746268656716
3554	66	PYHIN1	0.029850746268656716
3555	66	BAP1	0.029850746268656716
3556	66	GJB6	0.029850746268656716
3557	66	POU6F2	0.029850746268656716
3558	66	OR2L13	0.029850746268656716
3559	66	CYP2A7	0.029850746268656716
3560	66	RAB11FIP3	0.029850746268656716
3561	66	PLA2G4F	0.029850746268656716
3562	66	OR51F1	0.029850746268656716
3563	66	OR2Y1	0.029850746268656716
3564	66	OR4P4	0.029850746268656716
3565	66	PLA2G4B	0.029850746268656716
3566	66	RSF1	0.029850746268656716
3567	66	DDX4	0.029850746268656716
3568	66	NTN4	0.029850746268656716
3569	66	RPN1	0.029850746268656716
3570	66	OR4N4	0.029850746268656716
3571	66	WIPF1	0.029850746268656716
3572	66	SAP18	0.029850746268656716
3573	66	NLRP1	0.029850746268656716
3574	66	TFRC	0.029850746268656716
3575	66	OR6C1	0.029850746268656716
3576	66	OR52M1	0.029850746268656716
3577	66	OR52B6	0.029850746268656716
3578	66	CBX2	0.029850746268656716
3579	66	SELPLG	0.029850746268656716
3580	65	GDF3	0.030303030303030304
3581	65	MBD5	0.030303030303030304
3582	65	LILRB3	0.030303030303030304
3583	65	TRIM55	0.030303030303030304
3584	65	TAF7	0.030303030303030304
3585	65	DGKI	0.030303030303030304
3586	65	PRKD2	0.030303030303030304
3587	65	DGKE	0.030303030303030304
3588	65	TBC1D4	0.030303030303030304
3589	65	HPN	0.030303030303030304
3590	65	RAD1	0.030303030303030304
3591	65	MKRN3	0.030303030303030304
3592	65	TRAPPC12	0.030303030303030304
3593	65	CD74	0.030303030303030304
3594	65	MAD2L2	0.030303030303030304
3595	65	VTN	0.030303030303030304
3596	65	CDK5R1	0.030303030303030304
3597	65	TUBGCP4	0.030303030303030304
3598	65	PAN2	0.030303030303030304
3599	65	WNT4	0.030303030303030304
3600	65	DCLK1	0.030303030303030304
3601	65	MMP27	0.030303030303030304
3602	65	RFX2	0.030303030303030304
3603	65	DGKB	0.030303030303030304
3604	64	TPX2	0.03076923076923077
3605	64	MYL2	0.03076923076923077
3606	64	PYGB	0.03076923076923077
3607	64	MAP1A	0.03076923076923077
3608	64	CACNG1	0.03076923076923077
3609	64	SLC18A2	0.03076923076923077
3610	64	CALCOCO2	0.03076923076923077
3611	64	PPBP	0.03076923076923077
3612	64	KLF5	0.03076923076923077
3613	64	GIPC1	0.03076923076923077
3614	64	LILRB5	0.03076923076923077
3615	64	ARHGEF4	0.03076923076923077
3616	64	UBE2W	0.03076923076923077
3617	64	TFAP2C	0.03076923076923077
3618	64	ADAMTSL4	0.03076923076923077
3619	64	SMAD9	0.03076923076923077
3620	64	AHCYL1	0.03076923076923077
3621	64	ALK	0.03076923076923077
3622	64	KRT35	0.03076923076923077
3623	64	GNRHR	0.03076923076923077
3624	64	MAPK8IP1	0.03076923076923077
3625	64	AP4E1	0.03076923076923077
3626	64	SYDE1	0.03076923076923077
3627	64	DRD3	0.03076923076923077
3628	64	FBXO43	0.03076923076923077
3629	64	KRT10	0.03076923076923077
3630	64	HTR1D	0.03076923076923077
3631	64	TAX1BP1	0.03076923076923077
3632	64	DNM1L	0.03076923076923077
3633	64	PAXIP1	0.03076923076923077
3634	64	MZT2B	0.03076923076923077
3635	64	BMI1	0.03076923076923077
3636	64	CYP11B1	0.03076923076923077
3637	64	HSP90AB2P	0.03076923076923077
3638	64	CNOT2	0.03076923076923077
3639	64	KRT2	0.03076923076923077
3640	64	NLK	0.03076923076923077
3641	64	UBAP1	0.03076923076923077
3642	64	BAD	0.03076923076923077
3643	64	PPFIA4	0.03076923076923077
3644	64	ACD	0.03076923076923077
3645	64	COL24A1	0.03076923076923077
3646	63	PPRC1	0.03125
3647	63	SIGLEC11	0.03125
3648	63	YEATS4	0.03125
3649	63	MAP3K12	0.03125
3650	63	LRFN2	0.03125
3651	63	SUN2	0.03125
3652	63	CYP17A1	0.03125
3653	63	TOPORS	0.03125
3654	63	TCF7L1	0.03125
3655	63	HSPA5	0.03125
3656	63	SMC2	0.03125
3657	63	CFH	0.03125
3658	63	CDK6	0.03125
3659	63	GEN1	0.03125
3660	63	GADD45GIP1	0.03125
3661	63	KANK2	0.03125
3662	63	MRPS12	0.03125
3663	63	APEX1	0.03125
3664	63	DPYSL3	0.03125
3665	63	UHRF2	0.03125
3666	63	DAO	0.03125
3667	63	ARAP1	0.03125
3668	63	SSU72	0.03125
3669	63	DNAI2	0.03125
3670	63	HK1	0.03125
3671	63	ATF3	0.03125
3672	63	CCT3	0.03125
3673	62	TRPC3	0.031746031746031744
3674	62	EXOSC8	0.031746031746031744
3675	62	PRDM14	0.031746031746031744
3676	62	TADA2B	0.031746031746031744
3677	62	TNNI3	0.031746031746031744
3678	62	TRIM8	0.031746031746031744
3679	62	SSR3	0.031746031746031744
3680	62	TEAD4	0.031746031746031744
3681	62	LAMTOR4	0.031746031746031744
3682	62	MAP3K2	0.031746031746031744
3683	62	MAML3	0.031746031746031744
3684	62	TUFM	0.031746031746031744
3685	62	WNT7A	0.031746031746031744
3686	62	ADORA2A	0.031746031746031744
3687	62	GPC1	0.031746031746031744
3688	62	CKS1B	0.031746031746031744
3689	62	SYCP3	0.031746031746031744
3690	62	TRAF3IP1	0.031746031746031744
3691	62	SSR4	0.031746031746031744
3692	62	BNIP3	0.031746031746031744
3693	62	BDKRB1	0.031746031746031744
3694	62	TEAD2	0.031746031746031744
3695	61	NXF2	0.03225806451612903
3696	61	MED6	0.03225806451612903
3697	61	RAD9A	0.03225806451612903
3698	61	TUBB2B	0.03225806451612903
3699	61	MRPL18	0.03225806451612903
3700	61	IMP4	0.03225806451612903
3701	61	EXOSC3	0.03225806451612903
3702	61	EXOSC7	0.03225806451612903
3703	60	DROSHA	0.03278688524590164
3704	60	CUL7	0.03278688524590164
3705	60	DCHS2	0.03278688524590164
3706	60	STXBP2	0.03278688524590164
3707	60	NEFM	0.03278688524590164
3708	60	LEFTY1	0.03278688524590164
3709	60	CNTFR	0.03278688524590164
3710	60	PDE6B	0.03278688524590164
3711	60	RBFOX2	0.03278688524590164
3712	60	TUBA1B	0.03278688524590164
3713	60	ZMYND11	0.03278688524590164
3714	60	TP53BP2	0.03278688524590164
3715	60	SKIV2L	0.03278688524590164
3716	60	RAB11B	0.03278688524590164
3717	60	KCNQ1	0.03278688524590164
3718	60	CYP27B1	0.03278688524590164
3719	60	PTPRG	0.03278688524590164
3720	60	DOK6	0.03278688524590164
3721	60	SRP19	0.03278688524590164
3722	60	MED25	0.03278688524590164
3723	60	FKBP8	0.03278688524590164
3724	60	SPCS3	0.03278688524590164
3725	60	ALDOA	0.03278688524590164
3726	60	HPSE	0.03278688524590164
3727	60	MYOF	0.03278688524590164
3728	60	PIK3R4	0.03278688524590164
3729	60	SSTR1	0.03278688524590164
3730	60	UBE2L6	0.03278688524590164
3731	60	VPS16	0.03278688524590164
3732	60	SFRP5	0.03278688524590164
3733	60	NR5A2	0.03278688524590164
3734	60	PRMT5	0.03278688524590164
3735	60	ASB2	0.03278688524590164
3736	60	UCHL5	0.03278688524590164
3737	60	SIK1	0.03278688524590164
3738	60	ZBTB33	0.03278688524590164
3739	60	LAS1L	0.03278688524590164
3740	60	TRIM71	0.03278688524590164
3741	60	GMNN	0.03278688524590164
3742	60	MED12L	0.03278688524590164
3743	60	TTC37	0.03278688524590164
3744	60	RAB10	0.03278688524590164
3745	60	CNOT4	0.03278688524590164
3746	60	NKD2	0.03278688524590164
3747	60	CXCL6	0.03278688524590164
3748	60	GPC5	0.03278688524590164
3749	60	RAPGEF4	0.03278688524590164
3750	60	ARHGAP11A	0.03278688524590164
3751	60	LHX4	0.03278688524590164
3752	60	CTSF	0.03278688524590164
3753	60	ATP8B1	0.03278688524590164
3754	60	MTF1	0.03278688524590164
3755	60	EEF1A2	0.03278688524590164
3756	60	MBD2	0.03278688524590164
3757	60	G6PC	0.03278688524590164
3758	60	FAM13A	0.03278688524590164
3759	60	CDH6	0.03278688524590164
3760	60	WSB2	0.03278688524590164
3761	60	RRP36	0.03278688524590164
3762	60	CNTN6	0.03278688524590164
3763	60	PDHA1	0.03278688524590164
3764	60	CHRNB4	0.03278688524590164
3765	60	B3GNT4	0.03278688524590164
3766	60	TNRC6A	0.03278688524590164
3767	60	ST3GAL1	0.03278688524590164
3768	60	PARVG	0.03278688524590164
3769	60	DMRT2	0.03278688524590164
3770	60	CBX4	0.03278688524590164
3771	60	FERMT1	0.03278688524590164
3772	60	RGS3	0.03278688524590164
3773	60	B3GNT8	0.03278688524590164
3774	60	LTA	0.03278688524590164
3775	60	HINFP	0.03278688524590164
3776	60	SUPT3H	0.03278688524590164
3777	60	TPO	0.03278688524590164
3778	60	DLGAP3	0.03278688524590164
3779	60	C7	0.03278688524590164
3780	60	RPTN	0.03278688524590164
3781	60	EXOSC2	0.03278688524590164
3782	60	BAK1	0.03278688524590164
3783	60	ARHGAP15	0.03278688524590164
3784	60	RNF31	0.03278688524590164
3785	60	DENND4C	0.03278688524590164
3786	60	LIN9	0.03278688524590164
3787	60	DHX36	0.03278688524590164
3788	60	CUBN	0.03278688524590164
3789	60	SRP14	0.03278688524590164
3790	60	PAPPA2	0.03278688524590164
3791	60	B3GNT3	0.03278688524590164
3792	59	SLC9A3R1	0.03333333333333333
3793	59	FLT3LG	0.03333333333333333
3794	59	MBD3	0.03333333333333333
3795	59	PIP5K1A	0.03333333333333333
3796	58	PBX3	0.03389830508474576
3797	58	SNIP1	0.03389830508474576
3798	58	CNIH3	0.03389830508474576
3799	58	NDUFAF5	0.03389830508474576
3800	58	USP1	0.03389830508474576
3801	58	MLH1	0.03389830508474576
3802	58	IFT46	0.03389830508474576
3803	58	GPC6	0.03389830508474576
3804	58	IGF2	0.03389830508474576
3805	58	NDUFAF3	0.03389830508474576
3806	58	SEL1L	0.03389830508474576
3807	58	TIMMDC1	0.03389830508474576
3808	58	TGFBR3	0.03389830508474576
3809	58	KRT6C	0.03389830508474576
3810	58	KLHL8	0.03389830508474576
3811	58	TRIM25	0.03389830508474576
3812	58	KRT86	0.03389830508474576
3813	58	SCN1B	0.03389830508474576
3814	58	APOA1	0.03389830508474576
3815	58	RRP9	0.03389830508474576
3816	58	WWOX	0.03389830508474576
3817	58	ATG12	0.03389830508474576
3818	58	TMEM115	0.03389830508474576
3819	58	KRT85	0.03389830508474576
3820	58	FBXO5	0.03389830508474576
3821	58	NDUFAF4	0.03389830508474576
3822	57	UTP18	0.034482758620689655
3823	57	ACKR3	0.034482758620689655
3824	57	F10	0.034482758620689655
3825	57	SLC25A6	0.034482758620689655
3826	57	GFI1B	0.034482758620689655
3827	57	DNAJC3	0.034482758620689655
3828	57	WDR3	0.034482758620689655
3829	57	KRR1	0.034482758620689655
3830	57	SGK2	0.034482758620689655
3831	57	NSF	0.034482758620689655
3832	57	EMG1	0.034482758620689655
3833	57	MMP8	0.034482758620689655
3834	57	EIF4E2	0.034482758620689655
3835	57	UBA1	0.034482758620689655
3836	57	LDB2	0.034482758620689655
3837	57	MED7	0.034482758620689655
3838	57	LIG4	0.034482758620689655
3839	57	SUV39H1	0.034482758620689655
3840	57	MRPL42	0.034482758620689655
3841	57	MRPL40	0.034482758620689655
3842	57	STUB1	0.034482758620689655
3843	57	KAT8	0.034482758620689655
3844	57	ARFIP2	0.034482758620689655
3845	57	GJA9	0.034482758620689655
3846	57	SUPT20H	0.034482758620689655
3847	57	NOC4L	0.034482758620689655
3848	56	CFP	0.03508771929824561
3849	56	SH2B3	0.03508771929824561
3850	56	SERPINA5	0.03508771929824561
3851	56	TADA2A	0.03508771929824561
3852	56	STARD8	0.03508771929824561
3853	56	DLD	0.03508771929824561
3854	56	MRPL49	0.03508771929824561
3855	56	PRPF40B	0.03508771929824561
3856	56	NR1I3	0.03508771929824561
3857	56	TAF5L	0.03508771929824561
3858	56	SLC27A2	0.03508771929824561
3859	56	MRPL9	0.03508771929824561
3860	56	PEX13	0.03508771929824561
3861	56	MRPS30	0.03508771929824561
3862	56	KIDINS220	0.03508771929824561
3863	56	CYP11B2	0.03508771929824561
3864	56	TAP2	0.03508771929824561
3865	56	PKD2	0.03508771929824561
3866	56	OAS2	0.03508771929824561
3867	56	NPFFR2	0.03508771929824561
3868	56	MYCBP2	0.03508771929824561
3869	56	IL1R2	0.03508771929824561
3870	56	ASB10	0.03508771929824561
3871	56	FBLN5	0.03508771929824561
3872	56	TYR	0.03508771929824561
3873	56	GCG	0.03508771929824561
3874	56	GALNT10	0.03508771929824561
3875	56	ALB	0.03508771929824561
3876	56	C8A	0.03508771929824561
3877	56	GCNT3	0.03508771929824561
3878	56	KRT72	0.03508771929824561
3879	56	MRPL28	0.03508771929824561
3880	56	DYNLRB1	0.03508771929824561
3881	56	LRRC32	0.03508771929824561
3882	56	GJC1	0.03508771929824561
3883	56	CALCOCO1	0.03508771929824561
3884	56	ERAL1	0.03508771929824561
3885	56	MRPL35	0.03508771929824561
3886	56	FBP1	0.03508771929824561
3887	56	MRPS18C	0.03508771929824561
3888	56	ECT2	0.03508771929824561
3889	56	AGAP2	0.03508771929824561
3890	56	IGF2BP1	0.03508771929824561
3891	56	MRPL55	0.03508771929824561
3892	56	SEMA3C	0.03508771929824561
3893	56	AIFM1	0.03508771929824561
3894	56	CD38	0.03508771929824561
3895	56	STXBP5	0.03508771929824561
3896	56	MRPL20	0.03508771929824561
3897	56	MRPS21	0.03508771929824561
3898	56	GALNT15	0.03508771929824561
3899	56	KRT80	0.03508771929824561
3900	56	KRT77	0.03508771929824561
3901	56	TSHR	0.03508771929824561
3902	56	KDM5C	0.03508771929824561
3903	56	AVPR2	0.03508771929824561
3904	56	BRD7	0.03508771929824561
3905	56	MRPL51	0.03508771929824561
3906	56	PPM1A	0.03508771929824561
3907	56	FFAR3	0.03508771929824561
3908	56	EHD3	0.03508771929824561
3909	56	ASB15	0.03508771929824561
3910	56	MRPL14	0.03508771929824561
3911	56	MRPL39	0.03508771929824561
3912	56	KRT81	0.03508771929824561
3913	56	CR2	0.03508771929824561
3914	56	GPR132	0.03508771929824561
3915	56	DHX8	0.03508771929824561
3916	56	FXYD3	0.03508771929824561
3917	56	MYO5B	0.03508771929824561
3918	56	ETV4	0.03508771929824561
3919	56	PMPCB	0.03508771929824561
3920	56	ATAD2	0.03508771929824561
3921	56	CHRNA7	0.03508771929824561
3922	56	MRPS22	0.03508771929824561
3923	56	ARHGAP36	0.03508771929824561
3924	56	ZNF572	0.03508771929824561
3925	56	CCL21	0.03508771929824561
3926	56	PPP3CB	0.03508771929824561
3927	56	MRPL53	0.03508771929824561
3928	56	NOC2L	0.03508771929824561
3929	56	BNC1	0.03508771929824561
3930	56	CD9	0.03508771929824561
3931	55	OR10H5	0.03571428571428571
3932	55	OR5K1	0.03571428571428571
3933	55	MS4A1	0.03571428571428571
3934	55	MED28	0.03571428571428571
3935	55	TNRC6C	0.03571428571428571
3936	55	TNFRSF11B	0.03571428571428571
3937	55	TTC30A	0.03571428571428571
3938	55	GTF2IRD1	0.03571428571428571
3939	55	INTS6	0.03571428571428571
3940	55	OR1S1	0.03571428571428571
3941	55	OR4K15	0.03571428571428571
3942	55	OR10R2	0.03571428571428571
3943	55	OR51D1	0.03571428571428571
3944	55	OR8H2	0.03571428571428571
3945	55	NCAPD3	0.03571428571428571
3946	55	OR5D14	0.03571428571428571
3947	55	OR4D5	0.03571428571428571
3948	55	OR4K13	0.03571428571428571
3949	55	PDE6A	0.03571428571428571
3950	55	OR8H3	0.03571428571428571
3951	55	OR2T1	0.03571428571428571
3952	55	WDR61	0.03571428571428571
3953	55	ATP6V1H	0.03571428571428571
3954	55	OR4D10	0.03571428571428571
3955	55	ZNF423	0.03571428571428571
3956	55	OR2C3	0.03571428571428571
3957	55	SNAP23	0.03571428571428571
3958	55	HNF4G	0.03571428571428571
3959	55	OR2M2	0.03571428571428571
3960	55	OR5H1	0.03571428571428571
3961	55	OR9G4	0.03571428571428571
3962	55	OR14A16	0.03571428571428571
3963	55	GUCY2C	0.03571428571428571
3964	55	APLP2	0.03571428571428571
3965	55	EBF2	0.03571428571428571
3966	55	OR2F2	0.03571428571428571
3967	55	OR5L2	0.03571428571428571
3968	55	OR5K3	0.03571428571428571
3969	55	OR2A14	0.03571428571428571
3970	55	PPP1R12C	0.03571428571428571
3971	55	OR7G3	0.03571428571428571
3972	55	ADAMTS14	0.03571428571428571
3973	55	OR4C11	0.03571428571428571
3974	55	HPSE2	0.03571428571428571
3975	55	GDI1	0.03571428571428571
3976	55	LRP3	0.03571428571428571
3977	55	IL1RAPL1	0.03571428571428571
3978	55	OR5L1	0.03571428571428571
3979	55	OR4C15	0.03571428571428571
3980	55	OR2T3	0.03571428571428571
3981	55	OR2H1	0.03571428571428571
3982	55	OR4C12	0.03571428571428571
3983	55	SIGLEC5	0.03571428571428571
3984	55	OR2Z1	0.03571428571428571
3985	55	SLC26A7	0.03571428571428571
3986	55	OR2A12	0.03571428571428571
3987	55	OR8D1	0.03571428571428571
3988	55	OR14J1	0.03571428571428571
3989	55	OR5T3	0.03571428571428571
3990	55	OR52N1	0.03571428571428571
3991	55	OR2T11	0.03571428571428571
3992	54	PPFIA2	0.03636363636363636
3993	54	KCNE1	0.03636363636363636
3994	54	CHRNA1	0.03636363636363636
3995	54	BRSK1	0.03636363636363636
3996	54	TAF12	0.03636363636363636
3997	54	DZIP3	0.03636363636363636
3998	54	CSPG5	0.03636363636363636
3999	54	ZBTB20	0.03636363636363636
4000	54	C2CD5	0.03636363636363636
4001	54	NLRP7	0.03636363636363636
4002	54	AKAP5	0.03636363636363636
4003	54	M6PR	0.03636363636363636
4004	54	CSNK1A1L	0.03636363636363636
4005	54	APAF1	0.03636363636363636
4006	54	B3GAT1	0.03636363636363636
4007	54	ADAM23	0.03636363636363636
4008	54	IRX4	0.03636363636363636
4009	54	SETDB1	0.03636363636363636
4010	54	ARHGEF25	0.03636363636363636
4011	54	KCNA4	0.03636363636363636
4012	54	ZNF473	0.03636363636363636
4013	54	SLK	0.03636363636363636
4014	54	ACE	0.03636363636363636
4015	54	FMN1	0.03636363636363636
4016	54	ZHX1	0.03636363636363636
4017	54	PSEN2	0.03636363636363636
4018	54	FOXG1	0.03636363636363636
4019	54	SPINT1	0.03636363636363636
4020	54	CLEC4M	0.03636363636363636
4021	54	MED10	0.03636363636363636
4022	54	DLK1	0.03636363636363636
4023	54	DEK	0.03636363636363636
4024	54	KDM4A	0.03636363636363636
4025	54	CHEK2	0.03636363636363636
4026	54	PDE4C	0.03636363636363636
4027	54	B4GALT1	0.03636363636363636
4028	54	GPHN	0.03636363636363636
4029	54	ZNF71	0.03636363636363636
4030	54	KDELR3	0.03636363636363636
4031	54	KSR2	0.03636363636363636
4032	54	NMBR	0.03636363636363636
4033	54	LAT2	0.03636363636363636
4034	54	HJURP	0.03636363636363636
4035	54	GLUD2	0.03636363636363636
4036	53	CCL13	0.037037037037037035
4037	53	WNT2B	0.037037037037037035
4038	53	IL17D	0.037037037037037035
4039	52	UGT1A9	0.03773584905660377
4040	52	TNNC1	0.03773584905660377
4041	52	RGMB	0.03773584905660377
4042	52	RFX1	0.03773584905660377
4043	52	F2RL1	0.03773584905660377
4044	52	DYRK2	0.03773584905660377
4045	52	UGT1A8	0.03773584905660377
4046	52	JMY	0.03773584905660377
4047	52	RCHY1	0.03773584905660377
4048	52	ASXL2	0.03773584905660377
4049	52	ACTR5	0.03773584905660377
4050	52	CX3CL1	0.03773584905660377
4051	52	GPSM2	0.03773584905660377
4052	52	TRIM22	0.03773584905660377
4053	52	DSG2	0.03773584905660377
4054	52	ASPH	0.03773584905660377
4055	52	MTRF1L	0.03773584905660377
4056	52	UGT1A4	0.03773584905660377
4057	52	GCM2	0.03773584905660377
4058	52	GRIP2	0.03773584905660377
4059	52	UGT2A2	0.03773584905660377
4060	52	FGF14	0.03773584905660377
4061	52	RMI2	0.03773584905660377
4062	52	PARD6A	0.03773584905660377
4063	52	ADRA2B	0.03773584905660377
4064	52	CYP19A1	0.03773584905660377
4065	52	CEACAM6	0.03773584905660377
4066	52	CYP1A1	0.03773584905660377
4067	52	DYNLRB2	0.03773584905660377
4068	52	MMP21	0.03773584905660377
4069	52	GCFC2	0.03773584905660377
4070	52	C1QA	0.03773584905660377
4071	52	RALB	0.03773584905660377
4072	52	MEAF6	0.03773584905660377
4073	52	CALCA	0.03773584905660377
4074	52	XPO5	0.03773584905660377
4075	52	SEC62	0.03773584905660377
4076	52	IFT57	0.03773584905660377
4077	52	KDM1B	0.03773584905660377
4078	52	FGF12	0.03773584905660377
4079	51	MFN1	0.038461538461538464
4080	51	USP22	0.038461538461538464
4081	51	HRH3	0.038461538461538464
4082	51	PPP2R2D	0.038461538461538464
4083	51	SOCS4	0.038461538461538464
4084	51	NIP7	0.038461538461538464
4085	51	REV3L	0.038461538461538464
4086	51	ROBO3	0.038461538461538464
4087	51	ZBP1	0.038461538461538464
4088	51	KLHL22	0.038461538461538464
4089	51	LIN54	0.038461538461538464
4090	51	CCL23	0.038461538461538464
4091	51	EEF2K	0.038461538461538464
4092	51	DAB2IP	0.038461538461538464
4093	51	PTGFR	0.038461538461538464
4094	51	DPYSL4	0.038461538461538464
4095	51	TLR5	0.038461538461538464
4096	51	GDF6	0.038461538461538464
4097	51	RIN1	0.038461538461538464
4098	51	MEF2D	0.038461538461538464
4099	51	TRA2A	0.038461538461538464
4100	51	DGKQ	0.038461538461538464
4101	51	GDF5	0.038461538461538464
4102	51	BACE2	0.038461538461538464
4103	51	ACKR4	0.038461538461538464
4104	51	NPLOC4	0.038461538461538464
4105	51	SUPT7L	0.038461538461538464
4106	51	TRIM37	0.038461538461538464
4107	51	KBTBD7	0.038461538461538464
4108	51	TRAV29DV5	0.038461538461538464
4109	50	GPR12	0.0392156862745098
4110	50	SAR1B	0.0392156862745098
4111	50	IRF5	0.0392156862745098
4112	50	PHF1	0.0392156862745098
4113	50	PRPF4B	0.0392156862745098
4114	50	NCF1	0.0392156862745098
4115	50	PKN3	0.0392156862745098
4116	50	EXOC3L1	0.0392156862745098
4117	50	IL18	0.0392156862745098
4118	50	GAD1	0.0392156862745098
4119	50	CDKN2B	0.0392156862745098
4120	50	TUSC3	0.0392156862745098
4121	50	IMPACT	0.0392156862745098
4122	50	ARNTL2	0.0392156862745098
4123	50	TRAV3	0.0392156862745098
4124	50	ZNF655	0.0392156862745098
4125	50	CASZ1	0.0392156862745098
4126	50	SELL	0.0392156862745098
4127	50	TNFAIP8	0.0392156862745098
4128	50	COL8A2	0.0392156862745098
4129	50	MIA3	0.0392156862745098
4130	50	G6PC3	0.0392156862745098
4131	50	DDX54	0.0392156862745098
4132	50	NLRX1	0.0392156862745098
4133	50	RCC1	0.0392156862745098
4134	50	SH2B1	0.0392156862745098
4135	50	RIN3	0.0392156862745098
4136	50	STXBP1	0.0392156862745098
4137	50	EAF2	0.0392156862745098
4138	50	UNC5D	0.0392156862745098
4139	50	LIF	0.0392156862745098
4140	50	PDCD6IP	0.0392156862745098
4141	50	VPS33B	0.0392156862745098
4142	50	XPC	0.0392156862745098
4143	50	SLAMF6	0.0392156862745098
4144	50	HSD17B4	0.0392156862745098
4145	50	POLM	0.0392156862745098
4146	50	BRCC3	0.0392156862745098
4147	50	CLNK	0.0392156862745098
4148	50	USP8	0.0392156862745098
4149	50	SLC17A7	0.0392156862745098
4150	50	NAPG	0.0392156862745098
4151	50	IFNA13	0.0392156862745098
4152	50	DHCR7	0.0392156862745098
4153	50	INO80B	0.0392156862745098
4154	49	HMGN1	0.04
4155	49	HCRTR2	0.04
4156	49	ADRM1	0.04
4157	49	DOCK7	0.04
4158	49	SPRED1	0.04
4159	49	RNF8	0.04
4160	49	EVC2	0.04
4161	49	C1R	0.04
4162	49	LTBP1	0.04
4163	49	STX17	0.04
4164	49	SCN8A	0.04
4165	49	PRX	0.04
4166	49	CD8A	0.04
4167	49	MITF	0.04
4168	49	GABRE	0.04
4169	49	TAS1R2	0.04
4170	49	F2RL2	0.04
4171	48	PEG3	0.04081632653061224
4172	48	CDC42BPG	0.04081632653061224
4173	48	MAU2	0.04081632653061224
4174	48	UBE4A	0.04081632653061224
4175	48	FANCC	0.04081632653061224
4176	48	TFEB	0.04081632653061224
4177	48	VPREB3	0.04081632653061224
4178	48	USP43	0.04081632653061224
4179	48	NDUFB8	0.04081632653061224
4180	48	BBS12	0.04081632653061224
4181	48	ALPK1	0.04081632653061224
4182	48	C8B	0.04081632653061224
4183	48	PDCD1	0.04081632653061224
4184	48	HLA-DMA	0.04081632653061224
4185	48	EWSR1	0.04081632653061224
4186	48	SLC26A4	0.04081632653061224
4187	48	AP3B1	0.04081632653061224
4188	48	MAP4K2	0.04081632653061224
4189	48	PTHLH	0.04081632653061224
4190	48	ST14	0.04081632653061224
4191	48	ARHGAP39	0.04081632653061224
4192	48	PA2G4	0.04081632653061224
4193	48	PPP1R1B	0.04081632653061224
4194	48	UBE2E2	0.04081632653061224
4195	48	NELFE	0.04081632653061224
4196	48	CER1	0.04081632653061224
4197	48	MKNK1	0.04081632653061224
4198	48	GPR45	0.04081632653061224
4199	48	COL27A1	0.04081632653061224
4200	48	ZP2	0.04081632653061224
4201	48	ATP6V0E1	0.04081632653061224
4202	48	ATXN2	0.04081632653061224
4203	48	KCTD6	0.04081632653061224
4204	48	ZKSCAN4	0.04081632653061224
4205	48	LTF	0.04081632653061224
4206	48	SCMH1	0.04081632653061224
4207	48	ESRP2	0.04081632653061224
4208	48	EDC4	0.04081632653061224
4209	48	SKAP2	0.04081632653061224
4210	48	DLAT	0.04081632653061224
4211	48	MAST1	0.04081632653061224
4212	48	EYA1	0.04081632653061224
4213	48	ARHGAP8	0.04081632653061224
4214	48	EBI3	0.04081632653061224
4215	48	SLC26A8	0.04081632653061224
4216	48	MBNL1	0.04081632653061224
4217	48	MAP3K10	0.04081632653061224
4218	48	NLRP5	0.04081632653061224
4219	48	OR1F1	0.04081632653061224
4220	48	LGR5	0.04081632653061224
4221	48	ATG14	0.04081632653061224
4222	48	UNC5A	0.04081632653061224
4223	48	PABPC3	0.04081632653061224
4224	48	PLAUR	0.04081632653061224
4225	48	EYA4	0.04081632653061224
4226	48	EFNB3	0.04081632653061224
4227	48	LATS2	0.04081632653061224
4228	48	CDH4	0.04081632653061224
4229	48	ANO2	0.04081632653061224
4230	48	RABGGTA	0.04081632653061224
