rank	degree	gene	p-value
1339	210	AHNAK	0.009478672985781991
1340	210	ARHGAP21	0.009478672985781991
1341	210	CDK8	0.009478672985781991
1342	210	RAB7A	0.009478672985781991
1343	210	WNT16	0.009478672985781991
1344	210	OSBPL1A	0.009478672985781991
1345	209	CCNB3	0.009523809523809525
1346	208	PSEN1	0.009569377990430622
1347	208	ELL3	0.009569377990430622
1348	208	S1PR3	0.009569377990430622
1349	208	TPTE	0.009569377990430622
1350	208	CAPZA1	0.009569377990430622
1351	208	ERCC5	0.009569377990430622
1352	208	GRIN2D	0.009569377990430622
1353	208	KRT6B	0.009569377990430622
1354	208	HLA-DQA2	0.009569377990430622
1355	208	SF1	0.009569377990430622
1356	207	MTA3	0.009615384615384616
1357	207	HMMR	0.009615384615384616
1358	207	PPL	0.009615384615384616
1359	207	PIAS2	0.009615384615384616
1360	207	CUL2	0.009615384615384616
1361	207	DDB2	0.009615384615384616
1362	207	CNTN1	0.009615384615384616
1363	206	PCNA	0.00966183574879227
1364	206	IL6	0.00966183574879227
1365	206	SUFU	0.00966183574879227
1366	206	STX1A	0.00966183574879227
1367	205	RFX5	0.009708737864077669
1368	205	HDAC7	0.009708737864077669
1369	205	MSH2	0.009708737864077669
1370	204	CEP152	0.00975609756097561
1371	204	PCDHA5	0.00975609756097561
1372	204	PCDHGB3	0.00975609756097561
1373	204	PPP1CA	0.00975609756097561
1374	204	CDHR1	0.00975609756097561
1375	204	B2M	0.00975609756097561
1376	204	CDCA8	0.00975609756097561
1377	204	RAP1B	0.00975609756097561
1378	204	PIP5K1A	0.00975609756097561
1379	204	PCDHGA6	0.00975609756097561
1380	204	PCDHAC2	0.00975609756097561
1381	204	DLG5	0.00975609756097561
1382	204	COPS5	0.00975609756097561
1383	204	CDH16	0.00975609756097561
1384	204	MYH7	0.00975609756097561
1385	204	CENPA	0.00975609756097561
1386	204	ADCY6	0.00975609756097561
1387	204	NEK6	0.00975609756097561
1388	204	STON2	0.00975609756097561
1389	203	ASAP1	0.00980392156862745
1390	203	IFT140	0.00980392156862745
1391	203	SAP130	0.00980392156862745
1392	202	FZD4	0.009852216748768473
1393	202	PTPN6	0.009852216748768473
1394	202	IGKC	0.009852216748768473
1395	202	USO1	0.009852216748768473
1396	201	CCR8	0.009900990099009901
1397	201	SMG7	0.009900990099009901
1398	201	FZD5	0.009900990099009901
1399	201	CCR4	0.009900990099009901
1400	200	HAUS4	0.009950248756218905
1401	200	NFASC	0.009950248756218905
1402	200	RTF1	0.009950248756218905
1403	200	RICTOR	0.009950248756218905
1404	200	MCM10	0.009950248756218905
1405	200	CACNG3	0.009950248756218905
1406	200	FCGR3B	0.009950248756218905
1407	200	ARHGEF6	0.009950248756218905
1408	200	MKS1	0.009950248756218905
1409	200	EPAS1	0.009950248756218905
1410	200	DSP	0.009950248756218905
1411	200	PIK3R4	0.009950248756218905
1412	200	MC2R	0.009950248756218905
1413	200	SDCCAG8	0.009950248756218905
1414	198	HDAC9	0.010050251256281407
1415	198	HAUS7	0.010050251256281407
1416	198	ZFPM2	0.010050251256281407
1417	198	MUC7	0.010050251256281407
1418	198	ADAM10	0.010050251256281407
1419	198	VPS52	0.010050251256281407
1420	198	AKT2	0.010050251256281407
1421	198	PKP4	0.010050251256281407
1422	198	AKAP13	0.010050251256281407
1423	198	SLC8A3	0.010050251256281407
1424	196	IFNA13	0.01015228426395939
1425	196	MYF5	0.01015228426395939
1426	196	IGKV1-5	0.01015228426395939
1427	196	RBCK1	0.01015228426395939
1428	196	KPNA6	0.01015228426395939
1429	196	COL6A5	0.01015228426395939
1430	196	MEF2D	0.01015228426395939
1431	196	STX3	0.01015228426395939
1432	196	TNFSF14	0.01015228426395939
1433	196	TGFB2	0.01015228426395939
1434	196	ELK1	0.01015228426395939
1435	195	PAK6	0.01020408163265306
1436	195	TRAPPC10	0.01020408163265306
1437	195	TFIP11	0.01020408163265306
1438	195	TLE1	0.01020408163265306
1439	195	DIDO1	0.01020408163265306
1440	195	ACACB	0.01020408163265306
1441	195	RILP	0.01020408163265306
1442	195	CACNB2	0.01020408163265306
1443	194	IGHV1-2	0.010256410256410256
1444	194	IGKV1-33	0.010256410256410256
1445	194	IGLV1-44	0.010256410256410256
1446	194	IGLV2-14	0.010256410256410256
1447	194	IGHV2-5	0.010256410256410256
1448	193	COPS2	0.010309278350515464
1449	192	MYLK2	0.010362694300518135
1450	192	RPN1	0.010362694300518135
1451	192	DDX21	0.010362694300518135
1452	192	MADD	0.010362694300518135
1453	192	INO80	0.010362694300518135
1454	192	TEAD2	0.010362694300518135
1455	192	OTOF	0.010362694300518135
1456	192	NCF2	0.010362694300518135
1457	192	KRT4	0.010362694300518135
1458	192	SUMO3	0.010362694300518135
1459	192	ARID1B	0.010362694300518135
1460	192	TGFB1	0.010362694300518135
1461	192	RPN2	0.010362694300518135
1462	192	FEN1	0.010362694300518135
1463	192	HLA-DQB2	0.010362694300518135
1464	192	KAT2A	0.010362694300518135
1465	192	MYH1	0.010362694300518135
1466	192	NEDD4	0.010362694300518135
1467	191	U2AF2	0.010416666666666666
1468	191	MDM2	0.010416666666666666
1469	190	KRT17	0.010471204188481676
1470	190	CASR	0.010471204188481676
1471	190	SHC3	0.010471204188481676
1472	189	PRC1	0.010526315789473684
1473	189	MYH14	0.010526315789473684
1474	189	ACTR2	0.010526315789473684
1475	189	KCNQ3	0.010526315789473684
1476	189	RPA1	0.010526315789473684
1477	189	PTPN13	0.010526315789473684
1478	189	GJA8	0.010526315789473684
1479	189	PAX3	0.010526315789473684
1480	188	FTSJ3	0.010582010582010581
1481	188	GPC3	0.010582010582010581
1482	188	ADORA2B	0.010582010582010581
1483	188	MITF	0.010582010582010581
1484	188	CCNF	0.010582010582010581
1485	188	RPL27A	0.010582010582010581
1486	187	AURKB	0.010638297872340425
1487	187	MAPK9	0.010638297872340425
1488	187	ABCA1	0.010638297872340425
1489	187	SRSF3	0.010638297872340425
1490	186	KCNJ9	0.0106951871657754
1491	186	RPL15	0.0106951871657754
1492	186	RIOK3	0.0106951871657754
1493	186	ZNF595	0.0106951871657754
1494	186	ARR3	0.0106951871657754
1495	186	SNRPD3	0.0106951871657754
1496	186	ACAN	0.0106951871657754
1497	186	BLK	0.0106951871657754
1498	186	TOP3A	0.0106951871657754
1499	186	PPARD	0.0106951871657754
1500	186	RPL8	0.0106951871657754
1501	186	ERCC8	0.0106951871657754
1502	186	COL9A3	0.0106951871657754
1503	185	CACNA2D2	0.010752688172043012
1504	185	USP14	0.010752688172043012
1505	184	GNAZ	0.010810810810810811
1506	184	HERC5	0.010810810810810811
1507	184	MYLK3	0.010810810810810811
1508	184	SGK1	0.010810810810810811
1509	184	EPHX1	0.010810810810810811
1510	184	MYH4	0.010810810810810811
1511	184	RPL39	0.010810810810810811
1512	184	IL1RAP	0.010810810810810811
1513	184	SH3BP4	0.010810810810810811
1514	183	TNFRSF1B	0.010869565217391304
1515	183	COL6A2	0.010869565217391304
1516	183	APEX1	0.010869565217391304
1517	183	PSMA3	0.010869565217391304
1518	183	PRMT1	0.010869565217391304
1519	182	RFX3	0.01092896174863388
1520	182	MC5R	0.01092896174863388
1521	182	RPS6	0.01092896174863388
1522	182	ATP1A4	0.01092896174863388
1523	182	RPL12	0.01092896174863388
1524	182	PIAS3	0.01092896174863388
1525	182	LAMB4	0.01092896174863388
1526	182	CCNE1	0.01092896174863388
1527	182	ACTR1B	0.01092896174863388
1528	181	ALYREF	0.01098901098901099
1529	181	RPS7	0.01098901098901099
1530	181	SRSF9	0.01098901098901099
1531	180	GYS1	0.011049723756906077
1532	180	MTMR8	0.011049723756906077
1533	180	CLU	0.011049723756906077
1534	180	DDX17	0.011049723756906077
1535	180	MRPL3	0.011049723756906077
1536	180	MSN	0.011049723756906077
1537	180	PHKA1	0.011049723756906077
1538	180	DHX37	0.011049723756906077
1539	180	CASP1	0.011049723756906077
1540	180	MMP16	0.011049723756906077
1541	180	PAX6	0.011049723756906077
1542	180	BIRC6	0.011049723756906077
1543	180	DOCK2	0.011049723756906077
1544	180	RPS6KA6	0.011049723756906077
1545	180	POGZ	0.011049723756906077
1546	180	CTNND2	0.011049723756906077
1547	180	ARID4B	0.011049723756906077
1548	180	TOPBP1	0.011049723756906077
1549	180	ZFHX3	0.011049723756906077
1550	180	HLA-A	0.011049723756906077
1551	180	EXOSC10	0.011049723756906077
1552	180	SNRPE	0.011049723756906077
1553	178	CDK5	0.0111731843575419
1554	178	GNG8	0.0111731843575419
1555	177	WDR36	0.011235955056179775
1556	177	EMG1	0.011235955056179775
1557	177	UTP14A	0.011235955056179775
1558	177	EIF2AK4	0.011235955056179775
1559	177	TBL3	0.011235955056179775
1560	177	CCT3	0.011235955056179775
1561	177	CPSF4	0.011235955056179775
1562	177	POLK	0.011235955056179775
1563	176	EPHB3	0.011299435028248588
1564	176	TBX5	0.011299435028248588
1565	176	GSK3A	0.011299435028248588
1566	176	FZR1	0.011299435028248588
1567	176	COPE	0.011299435028248588
1568	176	CALML4	0.011299435028248588
1569	176	SEC23B	0.011299435028248588
1570	176	TNKS2	0.011299435028248588
1571	176	GABRG2	0.011299435028248588
1572	175	SATB1	0.011363636363636364
1573	175	HNRNPA2B1	0.011363636363636364
1574	175	KDM3A	0.011363636363636364
1575	175	USP9X	0.011363636363636364
1576	175	BMP1	0.011363636363636364
1577	175	HTR1A	0.011363636363636364
1578	175	ARHGEF1	0.011363636363636364
1579	175	CIITA	0.011363636363636364
1580	175	VCAM1	0.011363636363636364
1581	174	MRPL10	0.011428571428571429
1582	174	COPS3	0.011428571428571429
1583	174	MRPL14	0.011428571428571429
1584	174	MRPS5	0.011428571428571429
1585	174	UBE2A	0.011428571428571429
1586	174	GNA12	0.011428571428571429
1587	174	MC3R	0.011428571428571429
1588	174	EIF4A2	0.011428571428571429
1589	174	SPSB1	0.011428571428571429
1590	174	ETS2	0.011428571428571429
1591	174	TRPC3	0.011428571428571429
1592	173	RPS14	0.011494252873563218
1593	173	AKT3	0.011494252873563218
1594	173	IKBKG	0.011494252873563218
1595	172	FBXO6	0.011560693641618497
1596	172	FANCL	0.011560693641618497
1597	172	CDC7	0.011560693641618497
1598	172	SRPK1	0.011560693641618497
1599	172	EIF3B	0.011560693641618497
1600	172	FAM20A	0.011560693641618497
1601	172	TRADD	0.011560693641618497
1602	172	TRIM21	0.011560693641618497
1603	172	RLIM	0.011560693641618497
1604	171	MYL2	0.011627906976744186
1605	171	MED25	0.011627906976744186
1606	171	ADRA1A	0.011627906976744186
1607	171	PEX5	0.011627906976744186
1608	171	CD3G	0.011627906976744186
1609	170	ZAP70	0.011695906432748537
1610	170	PTPRF	0.011695906432748537
1611	170	FBXL5	0.011695906432748537
1612	170	ARHGEF12	0.011695906432748537
1613	170	FASLG	0.011695906432748537
1614	170	SCLT1	0.011695906432748537
1615	170	CEBPA	0.011695906432748537
1616	169	DSCAM	0.011764705882352941
1617	169	BCL2	0.011764705882352941
1618	169	ARHGAP36	0.011764705882352941
1619	168	RRAGC	0.011834319526627219
1620	168	B9D1	0.011834319526627219
1621	168	LTA	0.011834319526627219
1622	168	WNT2B	0.011834319526627219
1623	168	ARCN1	0.011834319526627219
1624	168	MAGI2	0.011834319526627219
1625	168	KRT2	0.011834319526627219
1626	168	ARHGEF11	0.011834319526627219
1627	168	MAP3K4	0.011834319526627219
1628	168	SHANK1	0.011834319526627219
1629	168	PARVA	0.011834319526627219
1630	168	GRIK2	0.011834319526627219
1631	168	MLH1	0.011834319526627219
1632	168	KDM3B	0.011834319526627219
1633	168	MYO1C	0.011834319526627219
1634	168	TBK1	0.011834319526627219
1635	168	SLC8A1	0.011834319526627219
1636	168	ARID2	0.011834319526627219
1637	168	EPB41L3	0.011834319526627219
1638	168	EPC1	0.011834319526627219
1639	168	GTF3C1	0.011834319526627219
1640	168	EIF3E	0.011834319526627219
1641	168	CD36	0.011834319526627219
1642	168	IL13RA2	0.011834319526627219
1643	168	MED24	0.011834319526627219
1644	168	ARHGAP31	0.011834319526627219
1645	168	PGR	0.011834319526627219
1646	167	PSMA2	0.011904761904761904
1647	167	RPS2	0.011904761904761904
1648	166	FBXL20	0.011976047904191617
1649	166	FBXO15	0.011976047904191617
1650	166	FBXO30	0.011976047904191617
1651	166	PSMA7	0.011976047904191617
1652	166	FBXO21	0.011976047904191617
1653	166	FBXL4	0.011976047904191617
1654	166	PSMD2	0.011976047904191617
1655	166	FBXO27	0.011976047904191617
1656	166	FBXO44	0.011976047904191617
1657	166	ITCH	0.011976047904191617
1658	166	ANAPC2	0.011976047904191617
1659	166	SMAD1	0.011976047904191617
1660	166	PPP2R5C	0.011976047904191617
1661	166	MAPK10	0.011976047904191617
1662	166	FBXW9	0.011976047904191617
1663	166	EPOR	0.011976047904191617
1664	165	ATP1A1	0.012048192771084338
1665	165	CDC42BPA	0.012048192771084338
1666	165	LRPPRC	0.012048192771084338
1667	165	TCF4	0.012048192771084338
1668	165	DBF4	0.012048192771084338
1669	165	FOSL2	0.012048192771084338
1670	165	PSMB9	0.012048192771084338
1671	165	KPNB1	0.012048192771084338
1672	165	SEC11A	0.012048192771084338
1673	165	WNK3	0.012048192771084338
1674	165	PRKCH	0.012048192771084338
1675	165	ACVR2B	0.012048192771084338
1676	165	RASGRP3	0.012048192771084338
1677	165	ZEB2	0.012048192771084338
1678	164	ZMIZ2	0.012121212121212121
1679	164	ROR2	0.012121212121212121
1680	164	MAP2K7	0.012121212121212121
1681	164	PRKAR1B	0.012121212121212121
1682	164	F2R	0.012121212121212121
1683	164	PSMD11	0.012121212121212121
1684	164	CXCL12	0.012121212121212121
1685	164	NUP37	0.012121212121212121
1686	164	COL6A1	0.012121212121212121
1687	164	COPZ1	0.012121212121212121
1688	164	EXOC3	0.012121212121212121
1689	163	RPA3	0.012195121951219513
1690	162	RAB3GAP2	0.012269938650306749
1691	162	LAMA5	0.012269938650306749
1692	162	MED20	0.012269938650306749
1693	162	ARHGAP5	0.012269938650306749
1694	162	ARNTL	0.012269938650306749
1695	162	FCAMR	0.012269938650306749
1696	162	MRRF	0.012269938650306749
1697	162	NABP1	0.012269938650306749
1698	162	RASAL2	0.012269938650306749
1699	162	GPC5	0.012269938650306749
1700	162	STX4	0.012269938650306749
1701	162	KPNA1	0.012269938650306749
1702	162	UTRN	0.012269938650306749
1703	162	FRS3	0.012269938650306749
1704	162	EIF2S2	0.012269938650306749
1705	162	GDI1	0.012269938650306749
1706	162	APBB1IP	0.012269938650306749
1707	162	PSMD7	0.012269938650306749
1708	161	UNC13B	0.012345679012345678
1709	161	NLGN4X	0.012345679012345678
1710	161	PSMD3	0.012345679012345678
1711	161	GPSM1	0.012345679012345678
1712	160	CD40LG	0.012422360248447204
1713	160	CENPI	0.012422360248447204
1714	160	DNAH2	0.012422360248447204
1715	160	EGR2	0.012422360248447204
1716	160	CENPC	0.012422360248447204
1717	160	GORASP1	0.012422360248447204
1718	160	MED12L	0.012422360248447204
1719	160	CDH15	0.012422360248447204
1720	160	FOXO1	0.012422360248447204
1721	160	HTR1F	0.012422360248447204
1722	160	DLC1	0.012422360248447204
1723	160	PTPRZ1	0.012422360248447204
1724	160	AXIN2	0.012422360248447204
1725	160	COPZ2	0.012422360248447204
1726	160	PSMD13	0.012422360248447204
1727	159	RHOQ	0.0125
1728	159	INTS12	0.0125
1729	159	SYT2	0.0125
1730	159	KIF5B	0.0125
1731	159	GNB3	0.0125
1732	159	INTS2	0.0125
1733	159	GCK	0.0125
1734	159	PSMB6	0.0125
1735	159	LTBR	0.0125
1736	159	LAMTOR5	0.0125
1737	159	COL13A1	0.0125
1738	159	INTS1	0.0125
1739	158	STAM	0.012578616352201259
1740	158	FRS2	0.012578616352201259
1741	158	CDC73	0.012578616352201259
1742	158	ZNF143	0.012578616352201259
1743	158	ILK	0.012578616352201259
1744	157	RPS16	0.012658227848101266
1745	157	MYD88	0.012658227848101266
1746	156	NCL	0.012738853503184714
1747	156	PPP6C	0.012738853503184714
1748	156	ARNT2	0.012738853503184714
1749	156	RPS5	0.012738853503184714
1750	156	EXOC5	0.012738853503184714
1751	156	DKK1	0.012738853503184714
1752	156	MMP13	0.012738853503184714
1753	156	FOSB	0.012738853503184714
1754	156	RCC2	0.012738853503184714
1755	156	FAT4	0.012738853503184714
1756	156	IGHM	0.012738853503184714
1757	156	TAB2	0.012738853503184714
1758	156	ADCY7	0.012738853503184714
1759	156	GBF1	0.012738853503184714
1760	156	CETN2	0.012738853503184714
1761	156	GPS2	0.012738853503184714
1762	156	KLC2	0.012738853503184714
1763	156	CBFB	0.012738853503184714
1764	155	FOXA1	0.01282051282051282
1765	155	HNRNPH1	0.01282051282051282
1766	155	COPS8	0.01282051282051282
1767	155	SEC16A	0.01282051282051282
1768	155	CD247	0.01282051282051282
1769	155	CYFIP2	0.01282051282051282
1770	155	HNRNPR	0.01282051282051282
1771	155	HINFP	0.01282051282051282
1772	155	EXOC8	0.01282051282051282
1773	155	RPS11	0.01282051282051282
1774	154	PTPRB	0.012903225806451613
1775	154	RAD23B	0.012903225806451613
1776	154	GRK1	0.012903225806451613
1777	154	SYT1	0.012903225806451613
1778	154	JAG1	0.012903225806451613
1779	154	IGF1	0.012903225806451613
1780	154	LHCGR	0.012903225806451613
1781	154	IQGAP2	0.012903225806451613
1782	154	SON	0.012903225806451613
1783	154	BECN1	0.012903225806451613
1784	154	MYBPC1	0.012903225806451613
1785	154	HES1	0.012903225806451613
1786	153	EPHA10	0.012987012987012988
1787	153	ATP2B4	0.012987012987012988
1788	153	KIF15	0.012987012987012988
1789	153	GNGT2	0.012987012987012988
1790	153	PRDM1	0.012987012987012988
1791	153	MLLT4	0.012987012987012988
1792	153	IL10RB	0.012987012987012988
1793	153	CDH10	0.012987012987012988
1794	153	CDKN2A	0.012987012987012988
1795	153	SMO	0.012987012987012988
1796	153	MAP1B	0.012987012987012988
1797	153	NUDT21	0.012987012987012988
1798	153	BCL6	0.012987012987012988
1799	152	WWP1	0.013071895424836602
1800	152	MAP3K11	0.013071895424836602
1801	152	AP2S1	0.013071895424836602
1802	152	PPP1R12A	0.013071895424836602
1803	152	GRIP1	0.013071895424836602
1804	152	PLCL1	0.013071895424836602
1805	152	LMNA	0.013071895424836602
1806	152	BMP7	0.013071895424836602
1807	152	ELAVL1	0.013071895424836602
1808	152	RNF2	0.013071895424836602
1809	152	MATR3	0.013071895424836602
1810	152	IFT122	0.013071895424836602
1811	152	HTR7	0.013071895424836602
1812	150	WNT7A	0.013245033112582781
1813	150	SH3GL2	0.013245033112582781
1814	150	TUBA1C	0.013245033112582781
1815	150	GDNF	0.013245033112582781
1816	150	NFE2L1	0.013245033112582781
1817	150	CUL9	0.013245033112582781
1818	150	LIFR	0.013245033112582781
1819	150	SUN1	0.013245033112582781
1820	150	ADCY4	0.013245033112582781
1821	150	UBE2D4	0.013245033112582781
1822	150	IGHG1	0.013245033112582781
1823	150	CALR	0.013245033112582781
1824	150	EFNB1	0.013245033112582781
1825	150	XRN2	0.013245033112582781
1826	150	SEC16B	0.013245033112582781
1827	150	EIF4B	0.013245033112582781
1828	150	FZD8	0.013245033112582781
1829	150	IFNGR1	0.013245033112582781
1830	150	KRT85	0.013245033112582781
1831	150	F2RL2	0.013245033112582781
1832	150	OPRM1	0.013245033112582781
1833	150	MED29	0.013245033112582781
1834	149	PSME2	0.013333333333333334
1835	148	POLD2	0.013422818791946308
1836	148	VPS11	0.013422818791946308
1837	148	COG8	0.013422818791946308
1838	148	IGHG3	0.013422818791946308
1839	148	SMARCE1	0.013422818791946308
1840	148	MEOX2	0.013422818791946308
1841	148	PPP1CB	0.013422818791946308
1842	147	GNB4	0.013513513513513514
1843	147	ETV4	0.013513513513513514
1844	147	NRG2	0.013513513513513514
1845	147	IFT57	0.013513513513513514
1846	147	KSR1	0.013513513513513514
1847	146	KIF11	0.013605442176870748
1848	146	PDS5A	0.013605442176870748
1849	146	SPDL1	0.013605442176870748
1850	146	COG4	0.013605442176870748
1851	146	CLOCK	0.013605442176870748
1852	146	KAT2B	0.013605442176870748
1853	146	ERCC2	0.013605442176870748
1854	146	ACTA2	0.013605442176870748
1855	145	GPR37	0.0136986301369863
1856	145	INPP4A	0.0136986301369863
1857	145	NCK1	0.0136986301369863
1858	145	TUBA1A	0.0136986301369863
1859	144	DKC1	0.013793103448275862
1860	144	BDP1	0.013793103448275862
1861	144	CD86	0.013793103448275862
1862	144	DYNC2LI1	0.013793103448275862
1863	144	PPP2R3A	0.013793103448275862
1864	144	NR4A3	0.013793103448275862
1865	144	SMURF1	0.013793103448275862
1866	144	PIWIL3	0.013793103448275862
1867	144	IL1RL1	0.013793103448275862
1868	144	COG2	0.013793103448275862
1869	144	GH2	0.013793103448275862
1870	144	RNF43	0.013793103448275862
1871	144	CDON	0.013793103448275862
1872	144	DLGAP4	0.013793103448275862
1873	144	CSPG4	0.013793103448275862
1874	144	CD19	0.013793103448275862
1875	144	KLHL9	0.013793103448275862
1876	144	GSPT2	0.013793103448275862
1877	144	IL3RA	0.013793103448275862
1878	144	PAG1	0.013793103448275862
1879	144	PLXNA3	0.013793103448275862
1880	144	MCL1	0.013793103448275862
1881	144	DGKK	0.013793103448275862
1882	144	NSL1	0.013793103448275862
1883	144	MGA	0.013793103448275862
1884	144	TBC1D4	0.013793103448275862
1885	144	PCGF2	0.013793103448275862
1886	144	MZT2A	0.013793103448275862
1887	144	ETF1	0.013793103448275862
1888	144	COG1	0.013793103448275862
1889	144	CCL11	0.013793103448275862
1890	144	TUBGCP3	0.013793103448275862
1891	144	TADA3	0.013793103448275862
1892	144	POLR3B	0.013793103448275862
1893	144	IFT52	0.013793103448275862
1894	144	CDC25B	0.013793103448275862
1895	144	TPM1	0.013793103448275862
1896	144	SALL1	0.013793103448275862
1897	144	RNF19B	0.013793103448275862
1898	144	CSH2	0.013793103448275862
1899	144	FGF8	0.013793103448275862
1900	143	PCBP1	0.013888888888888888
1901	143	CSTF1	0.013888888888888888
1902	142	HERC6	0.013986013986013986
1903	142	TPX2	0.013986013986013986
1904	142	GH1	0.013986013986013986
1905	142	MLST8	0.013986013986013986
1906	142	EED	0.013986013986013986
1907	142	BRAF	0.013986013986013986
1908	141	PINK1	0.014084507042253521
1909	141	HTR2A	0.014084507042253521
1910	141	SYT9	0.014084507042253521
1911	141	KDELR2	0.014084507042253521
1912	141	DDX39A	0.014084507042253521
1913	141	FANCC	0.014084507042253521
1914	141	CXCL9	0.014084507042253521
1915	141	TGFA	0.014084507042253521
1916	141	TAF4B	0.014084507042253521
1917	141	ARHGEF2	0.014084507042253521
1918	140	LIMK1	0.014184397163120567
1919	140	BMPR1B	0.014184397163120567
1920	140	HCLS1	0.014184397163120567
1921	140	NONO	0.014184397163120567
1922	140	MFN2	0.014184397163120567
1923	140	LNX1	0.014184397163120567
1924	140	EPS8	0.014184397163120567
1925	140	NEK9	0.014184397163120567
1926	140	POLR1B	0.014184397163120567
1927	140	CACNA2D3	0.014184397163120567
1928	140	BCR	0.014184397163120567
1929	140	CYBB	0.014184397163120567
1930	140	LONRF1	0.014184397163120567
1931	140	MAP1LC3C	0.014184397163120567
1932	140	CACNA1G	0.014184397163120567
1933	140	TRIM36	0.014184397163120567
1934	140	PPBP	0.014184397163120567
1935	140	TNFSF11	0.014184397163120567
1936	140	PCK2	0.014184397163120567
1937	140	DNMT3B	0.014184397163120567
1938	140	MYL10	0.014184397163120567
1939	140	FGF5	0.014184397163120567
1940	140	MYH10	0.014184397163120567
1941	140	USH2A	0.014184397163120567
1942	140	DGKD	0.014184397163120567
1943	139	SNRNP40	0.014285714285714285
1944	138	ATP2A2	0.014388489208633094
1945	138	NRCAM	0.014388489208633094
1946	138	SNRNP70	0.014388489208633094
1947	138	WNT9A	0.014388489208633094
1948	138	SEC24D	0.014388489208633094
1949	138	PTPN22	0.014388489208633094
1950	138	INPP5B	0.014388489208633094
1951	138	TLR9	0.014388489208633094
1952	138	IL10RA	0.014388489208633094
1953	138	VASP	0.014388489208633094
1954	138	MCM4	0.014388489208633094
1955	137	GTF2H2	0.014492753623188406
1956	137	DHX15	0.014492753623188406
1957	137	BCAS2	0.014492753623188406
1958	136	PCDHA6	0.014598540145985401
1959	136	DYSF	0.014598540145985401
1960	136	DDX3X	0.014598540145985401
1961	136	AMHR2	0.014598540145985401
1962	136	MUC20	0.014598540145985401
1963	136	IFNA1	0.014598540145985401
1964	136	RFC4	0.014598540145985401
1965	136	STXBP5L	0.014598540145985401
1966	136	SNRPA1	0.014598540145985401
1967	136	PCDHA12	0.014598540145985401
1968	136	AGO2	0.014598540145985401
1969	136	SMG9	0.014598540145985401
1970	136	PCDHA8	0.014598540145985401
1971	136	PDGFC	0.014598540145985401
1972	136	IFT88	0.014598540145985401
1973	136	MTM1	0.014598540145985401
1974	136	PHF5A	0.014598540145985401
1975	136	PTPRS	0.014598540145985401
1976	136	SNRPA	0.014598540145985401
1977	136	TLR1	0.014598540145985401
1978	135	CD80	0.014705882352941176
1979	135	WNT7B	0.014705882352941176
1980	135	FGB	0.014705882352941176
1981	135	IL9R	0.014705882352941176
1982	135	NRP2	0.014705882352941176
1983	135	CHMP4B	0.014705882352941176
1984	135	CHRM4	0.014705882352941176
1985	135	PELP1	0.014705882352941176
1986	135	AXL	0.014705882352941176
1987	135	PIK3R5	0.014705882352941176
1988	135	TGFBR3	0.014705882352941176
1989	135	HNRNPH2	0.014705882352941176
1990	135	CWC15	0.014705882352941176
1991	135	PLRG1	0.014705882352941176
1992	135	CDC37	0.014705882352941176
1993	135	PALB2	0.014705882352941176
1994	135	NR5A2	0.014705882352941176
1995	135	MCM3	0.014705882352941176
1996	134	PPIL1	0.014814814814814815
1997	134	SUZ12	0.014814814814814815
1998	134	WBP4	0.014814814814814815
1999	134	PPP2R2B	0.014814814814814815
2000	134	PPP2R5B	0.014814814814814815
2001	133	RAB8A	0.014925373134328358
2002	133	YWHAH	0.014925373134328358
2003	133	SNCA	0.014925373134328358
2004	133	ARAP1	0.014925373134328358
2005	133	ADCY10	0.014925373134328358
2006	132	PIP4K2A	0.015037593984962405
2007	132	RCOR1	0.015037593984962405
2008	132	WNT2	0.015037593984962405
2009	132	PSENEN	0.015037593984962405
2010	132	CASP10	0.015037593984962405
2011	132	HNF4G	0.015037593984962405
2012	132	NELFA	0.015037593984962405
2013	132	CASP9	0.015037593984962405
2014	132	MOV10	0.015037593984962405
2015	132	EXOC7	0.015037593984962405
2016	132	MTMR2	0.015037593984962405
2017	132	BOC	0.015037593984962405
2018	132	EIF1AX	0.015037593984962405
2019	132	TRAP1	0.015037593984962405
2020	132	DGKB	0.015037593984962405
2021	132	CD8B	0.015037593984962405
2022	132	EVPL	0.015037593984962405
2023	132	TRIM23	0.015037593984962405
2024	132	MS4A2	0.015037593984962405
2025	132	VPS18	0.015037593984962405
2026	132	PKLR	0.015037593984962405
2027	132	MYL6	0.015037593984962405
2028	132	IFNA17	0.015037593984962405
2029	132	AVPR1B	0.015037593984962405
2030	132	IFNA21	0.015037593984962405
2031	132	EPHA8	0.015037593984962405
2032	132	MBD5	0.015037593984962405
2033	132	ABCC9	0.015037593984962405
2034	132	SEMA4D	0.015037593984962405
2035	132	CEACAM1	0.015037593984962405
2036	132	RAB3GAP1	0.015037593984962405
2037	132	ADAM15	0.015037593984962405
2038	132	THRB	0.015037593984962405
2039	132	EIF4G2	0.015037593984962405
2040	131	HSPA1B	0.015151515151515152
2041	130	MCRS1	0.015267175572519083
2042	130	TP73	0.015267175572519083
2043	130	IQGAP3	0.015267175572519083
2044	130	CDK6	0.015267175572519083
2045	130	MAGED1	0.015267175572519083
2046	130	CD55	0.015267175572519083
2047	130	CSNK1G2	0.015267175572519083
2048	130	PPIH	0.015267175572519083
2049	130	CX3CR1	0.015267175572519083
